user_id,gender,age,job,region,start_time,end_time
618776891,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634406230,M,60대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634406308,M,30대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
624771960,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634406740,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
520866658,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
576735257,M,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
524785094,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
623410641,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634097306,F,30대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
593191468,F,50대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634408526,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519777493,F,60대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633650048,F,40대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515764307,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634409413,M,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634402276,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
537859363,M,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
594624446,M,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
516860210,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515219573,F,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
567807240,M,30대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513020279,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
531261892,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
520012518,M,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
628810265,F,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634414951,F,60대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
562011609,M,60대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
550167235,F,40대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
564941991,M,40대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634415491,F,20대,기타,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634415654,F,60대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
569055226,M,60대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633653325,M,20대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513611806,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
523812820,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
632895017,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634417074,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
629823461,M,60대,직장인,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
603512707,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
589437557,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
607141297,F,30대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
552606602,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
560953798,F,50대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
538051495,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
541113088,F,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
615233204,F,50대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634420507,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
594344321,F,40대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634420656,F,40대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
431966474,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
575430533,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
570513979,F,20대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512830070,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513891758,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
531637495,F,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633375379,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
529072347,F,50대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
596044566,F,20대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
623677884,F,30대,기타,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
546648316,M,30대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512451646,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634424957,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
530015971,M,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519343049,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
552106534,F,30대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
591765331,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
543934147,M,20대,기타,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
569413031,F,60대,주부,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512571862,M,20대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
527203112,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
537843451,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519460999,M,30대,학생,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513713233,M,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
520568044,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513628813,M,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
542417592,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514330842,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
558067766,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613863429,M,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
572115576,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613337559,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634417755,F,30대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
606099153,F,40대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
555614743,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513192873,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
631297085,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
571908951,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
616761700,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
524097580,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515506422,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
603242265,F,20대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
541783533,F,40대,주부,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
520410037,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
531165978,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634148761,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
577584570,F,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
536156450,M,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
588389184,F,30대,학생,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
523756156,F,30대,기타,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634438972,F,40대,주부,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
573858668,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
627975503,F,40대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634440975,F,30대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
528464799,F,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
547664116,M,60대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634442868,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634442965,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
586886091,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513307966,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
573769141,M,60대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
518682569,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
560263913,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634444505,M,40대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513242982,F,30대,학생,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
578139277,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
527194373,F,50대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
600052906,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
621405497,M,30대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
524698500,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
540066820,M,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
579480807,F,50대,기타,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
547316046,M,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519555519,M,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634447097,F,50대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634448500,F,50대,직장인,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
564598659,F,20대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
542676479,M,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
538690014,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
632825659,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
631815245,M,50대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634450151,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513607958,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
532400768,F,20대,학생,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
624354683,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
567348174,M,20대,학생,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
629410311,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634452608,M,40대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513645687,M,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
559816078,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
540188411,M,30대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
556094147,M,40대,기타,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
558837424,F,40대,주부,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
518873921,F,40대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515880879,F,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634455968,M,20대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634456393,M,40대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
535387618,F,40대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
540785952,F,50대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
601349254,F,40대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633378839,M,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
618649049,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
537807392,F,30대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
573545569,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613899097,F,50대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513344051,F,30대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
545789017,F,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
609936789,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512998293,M,50대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634460209,F,20대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634461803,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
632849367,M,30대,기타,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
553783548,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
534325056,M,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
619966413,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
574882811,F,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
550322466,F,30대,학생,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514458776,F,20대,기타,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
521021031,M,40대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
532063093,F,50대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
597986699,F,50대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
610212509,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
557981995,M,30대,기타,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
576392596,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513749417,F,40대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
604574797,F,50대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634469250,F,30대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
538068398,M,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512840074,F,20대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
632150359,F,30대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
601507802,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
534578886,M,30대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519201744,M,60대,기타,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
533534285,M,50대,직장인,전북권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
625147714,F,30대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
554034547,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
589720085,F,60대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634471557,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634471450,F,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
582785128,F,40대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
580076119,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
554610923,F,30대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
592965792,M,30대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513391371,M,60대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
605044016,M,50대,기타,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
621452290,M,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514450901,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634474919,F,60대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
627136775,F,20대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513752018,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
575142681,F,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
520343828,F,20대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
614144687,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514040898,M,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
632111606,M,30대,학생,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634478700,F,60대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
521405008,F,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
579834549,M,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515664411,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512781873,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
628210720,F,30대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613299295,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
566983706,F,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
592343069,M,60대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
624410610,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
561185872,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
560071690,F,30대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
516592752,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634481768,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
586044938,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634483281,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634477999,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634484009,F,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613818052,M,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634484053,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634484391,F,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634485101,M,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634486336,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634486619,F,40대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634431407,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
518639842,M,40대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
553292113,M,40대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
629883803,F,50대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
625761081,F,60대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
613267588,M,50대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
582745522,F,60대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634490306,F,30대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634490206,F,40대,주부,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634490494,M,50대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
516390917,M,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634490497,F,40대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634491155,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512441394,F,40대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
531570820,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634492456,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
603768698,F,50대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
515814233,M,60대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
631370147,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634493804,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633009644,M,40대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
553917495,F,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
521950942,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634494678,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634495417,F,50대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
595532519,M,60대,직장인,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
525227841,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
580361109,F,20대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
631320657,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514543051,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
517013209,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
572229490,F,20대,기타,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
552607846,F,50대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512799672,F,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
521742505,F,40대,주부,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
623053654,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634084189,F,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
599572431,M,40대,기타,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634498751,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519644230,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
523954409,F,20대,학생,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
523618017,F,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
626405406,F,40대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513163312,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
616274526,F,60대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
633305566,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
580386559,F,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
518364309,F,40대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
587932132,F,40대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
513224756,F,40대,주부,제주권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
548559089,F,40대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634503099,F,20대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
578905830,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
560602309,F,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
618019503,M,40대,직장인,강원권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
597620843,M,50대,기타,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
514958440,F,30대,학생,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
535808317,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
618437459,M,50대,직장인,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
545029287,F,50대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
600475490,F,40대,주부,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
589650656,M,50대,직장인,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
512965611,F,30대,직장인,동남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
539710714,F,40대,주부,전남권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
519154240,F,40대,주부,충청권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
600856874,F,20대,주부,대경권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
526884059,F,20대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
576434302,M,50대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
634510001,M,40대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
631257477,M,30대,직장인,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
561248206,F,40대,주부,수도권,2019-01-01T00:00:00Z,9999-12-31T00:00:00Z
